n,id,unique_views,tag,good,created,bookmarked,t,content
1045,iknb6ov1rq12cv,117,image,1,2016-02-15T01:35:10Z,4,1470666992943,do we have to write a test for normalize function or do we only have to write tests for the functions that we implement
1044,ikn7tlghm3k7nq,156,image,1,2016-02-15T00:01:00Z,5,1470666993150,hello is the grade of the first checkpoint final for this part ie can we modify the code on this part after the first checkpoint deadline and get a new grade for this part after full submission if no can we at least modify this part between the checkpoint deadline and full submission deadline thanks very much
1042,ikn72pa2ttz64d,93,image,0,2016-02-14T23:40:05Z,4,1470666993616,hello why could the following code test whether the array mat points to is null or not thanks very much
1038,ikn4n9gbnpu19e,74,image,0,2016-02-14T22:32:06Z,4,1470666994517,since we cannot directly touch member variables in our tests does that mean we cannot use something like matdatai value when we are manually setting up matrices to compare our function outputs to thanks
1037,ikn2mlcszzola,109,image,0,2016-02-14T21:35:35Z,5,1470666994757,when i implemented matrixat i was using loops to do it and i put the return statement in the loop the compiler told me that its control test for it failed because there wasnt a return statement outside the loop but if the requires clause is met then that wont be a problem do i need to implement it a different way or is there just something i should return at the end to appease the compiler
1036,ikmzbf6oapr6fk,162,image,0,2016-02-14T20:02:55Z,4,1470666995016,is there a way to use assert to test this function right now the output of the function is being printed to my terminal as i sent it cout as my ostream but should i create a correct ostream of what it should be and compare the two streams
1035,ikmyz1whackv8,77,image,0,2016-02-14T19:53:18Z,4,1470666995265,i am having a lot of troubles with testing my code everything in matrixtestscpp and matrixcpp has compiled with no error given but when i run matrixtestsexe the program freezes at the first call to matrixinit it doesnt even go into the function and it doesnt give any feedback after a minute or so the program keeps running and the next calls to matrixinit dont seem to freeze at alli thought it might be a stack error so i double checked that i had used the right command in my cygwin terminal but that still didnt fix the problem is there something wrong in my code or is it the terminal or something else
1034,ikmwcafkvwqno,137,image,0,2016-02-14T18:39:37Z,4,1470666995509,for the matrixat function should i return a pointer holds the address or can i just return the deference format that directly representing the address of that element
1033,ikmwc1fo9pktd,111,image,0,2016-02-14T18:39:25Z,6,1470666995738,im confused about the structure of an image is image just a struct that contains 3 matrices in each column one holding a color value so would creating a 5x5 image be like creating a total of 75 matrices if so how would we transverse through all the different matrices
1032,ikmv0fr8qdz24j,126,image,0,2016-02-14T18:02:24Z,3,1470666995979,i see in the specs is says to implement matrixat we have to convert a rowcolumn pair to an array and remember the row and column but i dont know where to even get started to do that
1030,ikmtge0bj3s1iz,147,image,0,2016-02-14T17:18:49Z,4,1470666996222,im confused about what the variable image img is doing in the first imageinit function we have to make a matrix with the width and height dimensions but are we doing that based on an actual image or do we have to make separate variables inside imageinit that img points to in order to initialize width and height of img correctly
1029,ikmsworr8u07p7,85,image,0,2016-02-14T17:03:30Z,4,1470666996463,do we have to use traversal by pointer exclusively or can we use iteration
1028,ikms50noqj466q,223,image,0,2016-02-14T16:41:59Z,7,1470666996664,how do we go about testing the imageinit function that takes in an image im confused on what exactly to type into the parameter stdistream is for example if you were reading in the crabsterppm would you call the function as imageinitmatcrabsterppm
1027,ikmrnkvnlfu6tt,92,exam,0,2016-02-14T16:28:26Z,4,1470666996911,i submitted the form for an alternate midterm exam a while ago and i was wondering when well be hearing about the alternate exam times thanks
1026,ikm9p7a1lw84vs,71,image,0,2016-02-14T08:05:48Z,4,1470666997154,how do i take the element i found in the matrix and return a pointer the int for matrixat i keep getting this error matrixcpp in function ‘ int matrixatmatrix int int ’ matrixcpp9010 error cannot convert ‘ matrix ’ to ‘ int ’ in return return mat
1025,ikm8ho3yn0pf8,68,image,1,2016-02-14T07:31:57Z,4,1470666997446,i keep getting this error message when i try to compile and run my code for matrixtests bash42 make matrixtestsexe make no rule to make target imagecpp needed by matrixtestsexe stop am i missing something
1024,ikm5n7t33e8468,191,image,0,2016-02-14T06:12:17Z,5,1470666997686,i believe i was able to produce a normalized matrix needed in the imageinitimage img const matrix max but what exactly are the contents of the matrix im not sure how to use the matrix to initialize image
1023,ikm1ja5p8ooq0,89,image,0,2016-02-14T04:17:15Z,4,1470666997920,is the header for an image always going to be p3
1022,ikm08iq9g6j796,122,image,0,2016-02-14T03:40:53Z,5,1470666998191,in the initializer function imageinitimg int width int height do we initialize the imgredchannel and other channels to anything or leave them untouched
1021,ikm083kwno51yr,68,image,0,2016-02-14T03:40:34Z,5,1470666998417,are we allowed to implement extra functions in the matrixcpp file in order to make writing the functions in imagecpp easier
1020,iklzq6jndjf1e,85,recursion,0,2016-02-14T03:26:38Z,5,1470666998647,how much was the project 2 code review worth in terms of our grade
1018,ikly34vn2n26rx,73,image,1,2016-02-14T02:40:43Z,4,1470666999137,im getting the following error when i try to use a makefile to run my matrixtestscpp file no rule to make target matrixtestscpp needed by matrixtestsexe stop any idea what this could mean im just typing make matrixtestsexe like the specs said
1017,iklwirjov1j24r,138,euchre,0,2016-02-14T01:56:53Z,5,1470666999392,can anyone explain what exactly an interface is and what it does it says matrixh and imageh files are interfaces but i am not getting what it exactly means
1016,iklvofgqxk145o,99,image,1,2016-02-14T01:33:18Z,4,1470666999648,in the specs it says the matrixcolumnofminvalueinrow function returns the minimal value in a particular region the region is defined as elements in the given row and between columnstart inclusive and columnend exclusive to clarify does this mean that if columnstart was the first column in a row and columnend was the last column in a row that columnend would not be considered when determining the column with the minimum value i assume that when it says columnend is exclusive it is not included thanks
1014,ikltfqd6iso3tx,165,image,0,2016-02-14T00:30:33Z,5,1470667000142,i am trying to create a pointer to data in one of my matrix functions and i am getting the error error cannot initialize a variable of type int with an lvalue of type int const250000 what is wrong with my pointer declaration int firstelt matdata
1013,iklstaqw8pf15t,181,image,0,2016-02-14T00:13:06Z,3,1470667000364,so the public test has these following function calls and i want to make sure i understand what theyre doing matrixfillmat 0 this fills the entire matrix with 0s int ptr matrixatmat 2 3 assigns a pointer to what is at row 2 column 3 so 0 assertmatrixrowmat ptr 2 checks if the row the element is being pointed to is 2 but what i do not understand about matrixrow is that we are passing the memory location of 0 to the function where the functions declaration below points to what is in the memory location which is 0 and if we are finding the row 0 is doesnt that mean that could be even in row 0 or 1 because the whole matrix if full of 0s int matrixrowconst matrix mat const int ptr
1012,iklr6t2ie5m6k2,139,image,0,2016-02-13T23:27:37Z,4,1470667000629,my image print function turns a red crabster into green when i try to write a ppm file on my own with the first integer in each pixel as 255 and the other two 0 it converts to a green dot rather than a red dot
1011,iklq2p669852b5,128,image,0,2016-02-13T22:56:26Z,6,1470667000890,for the matrixat function i used arithmetic in order to access the correct index in the data array given a row or column however i am unsure how to actually access the value in order to return a pointer to it when i try to access it using dataindex the compiler tells me that data has not been declared in scope i though since it is in the struct we didnt need to declare it is there a way to initialize the data array in order to use it in this function if anyone could provide any tips that would be great thanks
1009,ikloqoqxku04y2,92,image,0,2016-02-13T22:19:06Z,6,1470667001375,if my understanding is correct seam is simply an array of ints but when i call seamsize i get the error expression must have class type i am using visualstudio any ideas
1008,ikloos78ct1zu,112,image,1,2016-02-13T22:17:37Z,6,1470667001675,in rme for matrixcolumnofminvalueinrow it says that 0 row row matrixheightmat and 0 columnstart columnend matrixwidthmat should the right boundary be changed to columnend matrixwidthmat not if you try to do matrixatmat row matrixwidthmat it breaks the assertion in matrixat
1007,iklog174co66wb,353,image,0,2016-02-13T22:10:48Z,10,1470667001905,any hint on how to write imageinit im stuck on how to use stdistream is
1006,iklnjhrzsfw54s,67,image,1,2016-02-13T21:45:30Z,4,1470667002148,the image tests cpp file does not include fstream so can i still include it
1005,iklne60mwgqu6,123,image,0,2016-02-13T21:41:22Z,4,1470667002364,if you see the description it just says that the first indicates it is a plain ppm file so am i supposed to just put p3 for here or will it be changed in any case i dont know what to put here specifically thanks
1004,iklnbvuvu801kz,135,image,0,2016-02-13T21:39:35Z,5,1470667002619,how do we check the requires clause saying is contains an image in ppm format without comments
1003,iklnao2xka05yh,62,image,0,2016-02-13T21:38:39Z,3,1470667002871,when clicking the link in the project specs for visual studio i get this error were sorry the page you requested cannot be found
1002,ikln0y7pd6j171,252,image,1,2016-02-13T21:31:05Z,11,1470667003104,do we need to use string stream to test the print out result of we could just print our and manually check the output
1001,iklmbi83xvg7ot,131,image,0,2016-02-13T21:11:18Z,6,1470667003328,image is composed of pixels so why in image struct theres matrix instead of pixel kinda confused about the relationship about pixel matrix and image here
1000,iklk41b8z6g3gm,121,image,0,2016-02-13T20:09:30Z,3,1470667003699,so we cannot test any functions before implementing matrixfill because there isnt another way to create a matrix
999,iklf0ap1glc44s,119,exam,0,2016-02-13T17:46:38Z,5,1470667003914,which of these prints hello eecs 280 char a hello eecs 280 char b h e l l o e e c s 2 8 0 0 char c h e l l o e e c s 2 8 0 char d hello eecs 2800 cout a endl cout b endl cout c endl cout d endl my guess is that the correct answer is a and b because the compiler adds the sentinal value at the end for string literals like a am i correct also could someone explain what prints for c and d and why
998,ikley48kb8x13i,83,image,0,2016-02-13T17:44:56Z,4,1470667004169,when i code in xcode i get a warning for subtracting pointers and assigning the value to an int because the addresses are stored as longs is there a way to avoid this warning or should i ignore it because i know the result will be an int
997,iklcz7xcon81te,118,image,0,2016-02-13T16:49:48Z,3,1470667004427,what does the int data part of the matrix struct mean because when initializing it we are only given the width and height in the function void matrixinitmatrix mat int width int height struct matrix int width int height int datamaxmatrixwidth maxmatrixheight
996,iklcietdqhn8v,140,image,0,2016-02-13T16:36:44Z,5,1470667004643,can i put using namespace std for imgcpp or imgh
995,ikl9ad6dcb859h,113,image,1,2016-02-13T15:06:30Z,4,1470667004900,i have a question about the use of assert this might be a little repetitive question but are we required to use only a single assert in one test case is it possible that i can use multiple assert in one test case to check that the function returns the valid value for matrixrow depending on different pointer to integer for example i am saying this because pointers are not expensive and if i try to write test cases for different pointers separately my test cases looks so meaninglessly redundant and takes much time to capture what i have to test for the specific function thanks
994,ikl6raot3kg60e,64,image,0,2016-02-13T13:55:41Z,4,1470667005176,if i have a matrix m that is declared but not defined will assertm cause the program to stop or will assert see that the matrix m has been declared and move on thanks
993,ikkucl6b5pa52m,140,image,2,2016-02-13T08:08:19Z,4,1470667005405,the rme requires that is contains an image in ppm format without comments how do i read in the filename of an image in ppm file format imageinit doesnt take in any filenames as a parameter
991,ikkplq8uinn2fc,158,image,1,2016-02-13T05:55:28Z,4,1470667005907,we dont have to test both int matrixatmatrix mat int row int column and const int matrixatconst matrix mat int row int column right we only need to test one of them i only made test for int matrixat
990,ikkp58nt81n4gz,221,image,0,2016-02-13T05:42:38Z,7,1470667006386,how are we able to determine whether the actual values in the matrix is correct or we just need to see whether the dimension is correct
989,ikko5pjoivj3vk,71,image,0,2016-02-13T05:15:01Z,5,1470667006612,for a matrix pointer mat if i use arrow like matwidth my xcode compile and does have error but when i try not using arrow but using matwidth the xcode gives me error and could not compile whats the appropriate way to retrieve the element without using arrow
988,ikknadfgy4c4aa,95,image,0,2016-02-13T04:50:39Z,4,1470667006903,i tried printing my matrices in my terminal but i get a segmentation fault but when i print in labster it works fine what could be the problem for my matrix being unable to print in the terminal
987,ikkm22vxpsh6k3,89,image,0,2016-02-13T04:16:12Z,5,1470667007120,hello when i use the make command i get the following error it directs me towards a piece of code i am not supposed to alter the issue seems to be that i havent used implemented code yet do i just have to wait until i find an opportunity to implement squareddifference thank you piazzapostpdf
986,ikkjnzxkgm0to,104,image,0,2016-02-13T03:09:16Z,5,1470667007354,the implementation of the matrixnormalize use ptr to navigate in data for example in the matrixpublictest we initialize a 55 matrix which means we only initialize 25 elements in the total 250000 elements i think the index of the initialized elements are 04 500504 10001004 etc however in the double for loop in matrixnormalize we increase ptr by ptr which will make ptr point to element 024 ptr should be replaced by matrixatmat rc
985,ikkhjg91f4b3bm,63,image,0,2016-02-13T02:09:44Z,4,1470667007604,are we still supposed to write and run test cases after we finished each function when i finish the first matrix initializing function i try to run the given test function it turns out to be like this errors what should i do for the first test case should i ignore and move to next function then what about the first test case
984,ikkhgr58flize,136,image,0,2016-02-13T02:07:39Z,5,1470667007930,i notice that all the test functions in matrix test are static functions why is that and for future test functions should we always write static void
983,ikkgyozkg0o35q,145,image,0,2016-02-13T01:53:36Z,4,1470667008172,right now we have this function returning immediately after finding the element meaning that if the same element occurred twice in the array it would return the row of the first occurrence is this appropriate
982,ikkgi1asuvl6gr,103,recursion,0,2016-02-13T01:40:39Z,5,1470667008416,i just realized that i forgot to submit my code review materials would the fact that my partner submitted his with the selfie somehow show that i did it and allow me to turn it inget points
981,ikkg8v7ogg05ah,162,image,1,2016-02-13T01:33:31Z,4,1470667008668,is there a way to make a matrix with an array of custom values for the purpose of testing functions if we respect the interface we are only able to fill a matrix and change its border this gives us at most two values to work with to test functions such as matrixat matrixmax or matrixfillborder it seems like we would be able to write much more comprehensive test cases if we were able to fill the matrix with various integers say the numbers 115
979,ikkbb1qwg2ju4,88,image,0,2016-02-12T23:15:15Z,4,1470667009185,the matrixnormalize function uses the line of code int ptr matdata however when we use this function in our code to initialize a pointer we get the error error invalid conversion from ‘ const int ’ to ‘ int ’ fpermissive int ptr matdata
978,ikkb72ss1c422n,88,exam,0,2016-02-12T23:12:09Z,3,1470667009438,will solutions to the review session be uploaded to the google drive if so when
977,ikkaoz53t0caf,65,image,0,2016-02-12T22:58:05Z,5,1470667009691,is there a way to test whether mat points to a matrix
976,ikkan9y6mfo2ft,125,image,0,2016-02-12T22:56:46Z,4,1470667009918,does the datamaxmatrixwidth maxmatrixheight have the same length regardless of what is the dimension of the matrix do we need to change its length in matrixinit according to the arguments passed in
975,ikk8oone1x81y4,76,recursion,0,2016-02-12T22:01:52Z,4,1470667010142,i am currently in the ugli and am looking for some one to do a code review with
973,ikk8cas2ei72di,104,image,1,2016-02-12T21:52:14Z,5,1470667010612,do we treat the matrix like a 2d array interface or one long array that is 1x the total number of elements
971,ikk5u8hf6ig2b,92,recursion,0,2016-02-12T20:42:12Z,4,1470667011210,i am currently in the eecs building and available to review your code if you still need it reviewed ill be here for a couple of hours feel free to just show up or email me first person to show up must also review my code 3 i can pose like a french girl if youd like its completely up to your discretion you can find me in the little lounge area by the db cafe first floor on the left side im wearing a vmware shirt
969,ikk1b1m4w936mh,129,image,0,2016-02-12T18:35:18Z,4,1470667011681,should the normalized grid look like this 1 1 1 1 1 1 0 0 0 1 1 0 21 0 1 1 0 0 0 1 1 1 1 1 1 if so why would matrixcolumnofminvalueinrowmat 2 2 4 2 because the second column of the second row has a value of 21 which is not the minimal value
967,ikjyz5xwlkl4bw,165,image,1,2016-02-12T17:30:05Z,4,1470667012146,how do we go about testing a function that prints things to an ostream can we compare files do we then have to submit files
966,ikjyefxifl54yy,84,image,0,2016-02-12T17:13:58Z,4,1470667012432,the spec describes reinitializing the matrix to save memory if i have a matrix with a height and width and a bunch of values in the data array is this code sufficient in resetting everything in the matrix matrix mat
965,ikjvw9tebfu7gk,146,image,0,2016-02-12T16:03:51Z,6,1470667012654,since the boarders of energy are initialized to max energy the first row index 0 is initialized to max energy then since the cost value of each pixel in first row index 0 of cost matrix is initialized to its energy the value of each pixel in the first row index 0 of cost matrix would be its energy which is max energy since all values in the first row of cost matrix are initialized to max energy all values of the first row of cost matrix are the same then trying to find the column of the smallest value in that row would result in returning the leftmost column index which is 0 that 0 then would go on to be the first element index 0 in seam array is it true that each seam array begins with a 0
964,ikjv7v00muj5nz,123,image,0,2016-02-12T15:44:52Z,5,1470667012901,since there isnt an example in rme just want to make sure if the array is 12345 when we divide every element by the current maximum value 5 does 1 change to 0 or 1 i dont understand the sentence in the note make sure to do the operations in that order to ensure roundoff error is the same in your implementation as in the correct solution
963,ikjs6rt5ulu3gq,98,image,0,2016-02-12T14:20:03Z,5,1470667013123,i remember in 183 weve never used std and everything went smoothly but in this course we are required to use std sometimes whats the point of using it
961,ikjeq4din8i1fz,228,image,1,2016-02-12T08:03:11Z,9,1470667013626,why does the function void imageinitimage img const matrix mat only take a const matrix this makes things difficult can i just delete const how do i deal with it
959,ikj8nndbdx5202,130,image,1,2016-02-12T05:13:18Z,5,1470667014071,what is the format if i want to use the matrixat function to change a value at that address in labster i keep getting a message saying lvalue required as left operand assignment
958,ikj7t41in8z27h,152,image,0,2016-02-12T04:49:33Z,4,1470667014282,im having trouble making test cases for matrixrow and matrixcolumn because i am trying to make an integer pointer int ptr that points to a random element in the matrix we are not allowed to use matrixdata in test cases because that would not be respecting the interface right i originally tried to do pointer arithmetic using the address of the matrix however this does not match with the integer type of the pointer if anyone has any ideas as to how to approach this i would greatly appreciate it
957,ikj7hqf097m3c1,60,image,0,2016-02-12T04:40:42Z,5,1470667014535,we know that this works for int ptr arr ptr arr size ptr why doesnt this work int ptr arr for ptr ptr arr size ptr the second version gives me an error of statement has no effect
956,ikj7bht44e47p7,114,image,0,2016-02-12T04:35:51Z,5,1470667014810,in seamcarvewidth in processingcpp i first initialize const int seamsize equal to the height of the image then i initialize an array of ints seam of that size at that point the compiler throws an error iso c forbids variable length array ‘seam’ werrorvla i dont understand why im getting that error since i defined seamsize as const any suggestions what i can do
955,ikj6kfoyd9h54g,205,image,1,2016-02-12T04:14:48Z,6,1470667015053,matrixinitmatrix width height creates a matrix of rows height and of columns width for example matrixinitmatrix 3 5 would create 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 however the free test case testfailbasic has a comment that say sit fills a 3x5 matrix and then it calls matrixinitmatrix 3 5 usually when people say a matrix of 3x5 means it has rows x columns dimensions when it says a 3x5 matrix does it mean a 3 rows and 5 columns cause if thats the case that contradicts what matrixinit does am i just thinking too hard about this or should it really be fills a 5x3 matrix in the comments of the test case
953,ikj3p6jymdw2kn,245,exam,1,2016-02-12T02:54:31Z,9,1470667015492,share youre thoughts help us thanks d pin
952,ikj3jcqtv126so,141,image,0,2016-02-12T02:49:59Z,5,1470667015757,maybe were misunderstanding imageinit but why would the argument be constant if were trying to normalize the passed matrix
951,ikj1rdnaa0l4fg,73,image,0,2016-02-12T02:00:14Z,3,1470667016005,im confused as to why we have header files when the cpp file has the rme such as for matrix just as a curious quesion
950,ikj0vegpgia7pb,161,image,0,2016-02-12T01:35:22Z,7,1470667016280,i am having an issue that whenever i tried using img in imagetestscpp i would get a segmentation fault to get to the bottom of this i made a separate folder with fresh starter files removing the starter from everything of course and when i ran made and ran matrixtestsexe with the starter files the program ended with a failed assert as expected however when i make and run imagetestsexe with the starter filles i dont get a failed assert but rather a segfault in the given testprintbasic function i commented out everything except the imginitimg 2 2 i got another seg fault then i changed imginit in the cpp h and test files to pass an int rather than a pointer to an image no more segfault im pretty sure confirms that passing img is giving me segfaults this makes no sense considering that this is how its passed in the given test function and that no one else has had this problem im out of ideas any help
949,ikiyvbvimud5yd,81,image,0,2016-02-12T00:39:20Z,5,1470667016522,when creating a cost matrix we are supposed to do costr c energyr c mincostr1 c1 costr1 c costr1 c1 how are we supposed to handle if c10 or c1 width1
948,ikix0z8qfcu4le,125,image,0,2016-02-11T23:47:44Z,4,1470667016790,in the lecture it was told that initializing is essentially different from simply assigning so here do we lose points if we simply assign
947,ikiwj7kxjchdv,72,image,0,2016-02-11T23:33:55Z,5,1470667017028,whats the difference between using mat and mat ive just been passing mat in the matrixcpp functions but in the test cases i just saw that every time they call a function they pass mat in the parameter for example i use matrixwidthmat the test function uses matrixattmat
946,ikiumaxhgle1gl,178,image,4,2016-02-11T22:40:20Z,7,1470667017284,if your element lies in the first row of a matrix are we supposed to consider that the element lies in row 0 or row 1 for example in matrixatmatrix mat int row int column would row be inputted as 0 or 1
945,ikis2fj0mmz5nf,199,image,0,2016-02-11T21:28:54Z,8,1470667017519,so the image struct is essentially a struct which contains three of the matrix structs what im stuck on is accessing the data array within the struct within the struct i tried doing imgredchanneldata and that appeared to be working for a while but now i am getting issues where the redchannel matrix appears to be empty whiles somehow the data i am putting into still exists when i run imageprint however if i do matrixprintimgredchannel then i get 0 0 indicating it is empty so i am not sure what i am supposed to be doing
944,ikiqcqa7fe4id,108,image,0,2016-02-11T20:40:55Z,4,1470667017765,for the matrixat function you assign a value to another data value such that int whatever the value of matrix at datacolumn row yet this function means that row 4 column 1 has the same value as row 2 column 2 is it supposed to work this way or have i implemented it incorrectly
943,ikipusg7pfw5xh,132,image,0,2016-02-11T20:26:58Z,4,1470667018009,so i was debugging my code and i realized i am encountering a somewhat strange and unique error and i have been cracking at it for hours with no luck as to figuring out what is the cause when i store the value of the matrix width into a variable by doing int width matwidth and then i cout the width or put it to the ostream variable something weird is happening it is first giving me 5555 as a value for width it should be 5 but then if i cout it again the value is 5 this occurs even if the two cout statements are right above eachother like this cout width endl cout width endl the following is printing to the console 5555 5 i have no idea what is going on here and am not sure what to do
942,ikipf5167fg50y,100,image,0,2016-02-11T20:14:48Z,5,1470667018259,how do we iterate through the data array or go to the next address in the array using a pointer
941,ikioq3kskwi50t,196,image,0,2016-02-11T19:55:20Z,4,1470667018507,in the spec it says that the interface allows us to directly copy the matrix struct as follows matrix matnorm mat when i print out the copied matrix it looks fine but after i pass it through matrixnormalize the elements in the matrix appear as follow i am confused about why this happens because the matrixnormalize function was implemented for the staff and works in the public test case and my own test cases with different matrix structs i have tried to debug my code on xcode but xcode always crashes when i try to access data under each colorchannel matrix is there a chance that the matrixnormalize function produces unexpected output under some circumstances
940,ikiol65z7w4be,307,image,1,2016-02-11T19:51:30Z,13,1470667018745,we cant access the members of matrix in our testing functions correct how can we then test functions such as matrixat which need values in the matrix to be adequately tested
939,ikinxzig7rr1sq,164,image,0,2016-02-11T19:33:28Z,7,1470667019023,so i cant figure out how to pass ostream into the matrixprint function to test it how do we declare it
938,ikin2zu27774bt,201,image,0,2016-02-11T19:09:22Z,10,1470667019277,what does the ptr for matrixrow point to as in if i get the value of that pointer will i get the value at that element of matrix or will i get the element number
935,ikil51wgnuml7,72,image,0,2016-02-11T18:14:59Z,4,1470667019975,im having trouble understanding which functions are for us to implement and which functions are given for us to use in creating our implementation
934,ikijttc1bkd4m2,134,image,0,2016-02-11T17:38:15Z,4,1470667020221,i am really confused as to what values should each element in the matrix be initialized to also the array data is already assigned a size i suppose we can not change its size
933,ikijt783ccq1mr,111,image,0,2016-02-11T17:37:46Z,4,1470667020438,i noticed matrixtestscpp has includesstream and matrixcpp has stdostream in it i know we touched on fstream in class but can someone explain what these two mean in the context of this project
932,ikijrk0nxrv5r8,126,image,0,2016-02-11T17:36:29Z,5,1470667020681,in the imagecpp functions one of the versions of imageinit requires us to use an istream variable which i am not familiar with and cannot seem to find info online for how to use them correctly in the context can anyone point me in the correct direction or perhaps shed some light on what this is and how to take in values from it thank yo
931,ikigr9rd2qx1qn,132,recursion,0,2016-02-11T16:12:17Z,4,1470667020967,can i be partners for 2 people for the code review
930,ikigq9bvpe96p9,178,image,1,2016-02-11T16:11:30Z,8,1470667021181,is there a reason there are two matrixat functions with different return types
929,ikhvi4ixtsk2ul,158,image,0,2016-02-11T06:17:19Z,5,1470667021406,how do we initialize the data array i tried using heightwidth for its size but got an error saying variable length arrays are forbidden so how can we change the length of the data array
928,ikhtje9c65z4w4,106,exam,0,2016-02-11T05:22:19Z,4,1470667021632,if we take the difference of two pointers should the result be an value of type int
927,ikht1oj8rb82fs,109,image,0,2016-02-11T05:08:32Z,6,1470667021848,i generally use visual studio for testing but after 2 projects i get a feeling that in this course we are more encouraged to use command line for testing but actually i know very little about command line could you give us a tutorial on command lineterminal if i want to run test in terminal should i use putty to connect to caen or can i use cygwin as well thanks
926,ikhsbhci6x42dm,122,image,0,2016-02-11T04:48:10Z,5,1470667022091,are we suppose to access the values of the matrix by indexing through int datamaxmatrixwidth maxmatrixheight as a 1d array rather than a 2d array
923,ikhpi54k29t2nb,104,image,0,2016-02-11T03:29:22Z,4,1470667022776,matrixcpp does not have namespace std and hence when i use endl it gives me a compiler error should i add this to the code on my own or is there another way to create a new line without using namespace std
922,ikhp020p9t15nk,119,image,0,2016-02-11T03:15:18Z,4,1470667023033,hello when i try to compile and run my first test from matrixtestscpp in sublime using cmdb i get the error message that it cannot find matrixh even though after triple checking i am sure matrixh is in the same directory
921,ikhnxcxzkn26g5,246,image,0,2016-02-11T02:45:13Z,6,1470667023267,so so far i have initialized width and height for mat but i notice that there is this declaration in matrixh int datamaxmatrixwidth maxmatrixheight does initializing mats width and height take care of data or how does one initialize an array in the case of a struct
920,ikhn95x8sfn3x0,132,image,0,2016-02-11T02:26:24Z,4,1470667023869,when i run processingtestsexe it fails on the dog rotate left test i did modify processingtestscpp so i could store the images in a subdirectory but i didnt modify the rotateleft or testrotate functions or any of the images did i mess something up
919,ikhm6j83laf53x,100,image,2,2016-02-11T01:56:21Z,4,1470667024091,when you type the command line in terminal to increase stack size limit do you do this right when you open terminal or once youve logged into caen and gone into your directory also do you do this every time you reopen terminal
915,ikhco4lfwuh6q3,148,image,0,2016-02-10T21:30:06Z,5,1470667025046,will there be another partner registration link sent out
912,ikh9xnldjv3280,138,exam,0,2016-02-10T20:13:32Z,4,1470667025776,will we be allowed to use a cheat sheet like the previous years exams
911,ikh8omu5kod4r7,105,recursion,0,2016-02-10T19:38:31Z,4,1470667026039,so my partner realized he forgot to check mark one of my boxes and i already submitted it is there anyway of resubmitting or is one box not a big deal
910,ikh4r7bpgtr4xt,220,image,0,2016-02-10T17:48:33Z,5,1470667026290,when reading through the proj 3 spec im confused about the driver program on pg 8 i didnt see a resizecpp or a resizeexe in the starter files
909,ikh2sbjfhud74p,177,image,2,2016-02-10T16:53:25Z,6,1470667026562,if we were to print all contexts of the matrix wouldnt all the values be 0 if we havent implemented matrixfill yet
907,ikgyzpomef7303,116,image,0,2016-02-10T15:07:12Z,6,1470667027082,why are all the indentations in the source code for proj 3 only 2 spaces this seems like a lot to fix just to have consistent spacing so we can get style points in 183 they taught us to use 4 as the standard and the linux kernel coding style recommends 8
906,ikgxm8ky5504jy,135,recursion,0,2016-02-10T14:28:44Z,5,1470667027332,can you do the code review sheet for your partner
905,ikgenvhxdmj394,131,recursion,0,2016-02-10T05:38:07Z,4,1470667027566,while doing my partners code review i realized that for one of my helper functions in my test cases and one in my p2cpp file i forgot to label them static my code complies in xcode complies in caen and passed the autograder i know this is generally bad practice and may slightly impact my style grade but will it cause my code to not pass the hidden tests and get a 0 if so and for other small mistakes like that that may cause code not to compile is that what regrade requests are intended for so that you can gain back some of the points you lost because your program crashed thanks
904,ikgcxtpsgyp1x1,176,image,0,2016-02-10T04:49:52Z,6,1470667027827,in my test cases when i initialize a new matrix after i filled another one with a value the initial value of the elements of the new matrix is equal to that of the previous one is this supposed to happen if not what could be the cause of this just to clarify so if i previously set a 5x5 matrices to be filled with the value 3 when i create a 4x4 matrix in another test case the default value becomes 3 without having been filled
902,ikg8v2zj4nl2jr,207,image,1,2016-02-10T02:55:46Z,6,1470667028381,requires img points to a valid image seam points to an array the size of seam is matrixheightimg each element x in seam satisfies 0 x matrixwidthimg modifies img effects removes the given vertical seam from the image that is one pixel will be removed from every row in the image the pixel removed from row r will be the one with column equal to seamr the width of the image will be one less than before see the project spec for details on removing a vertical seam void removeverticalseamimage img const int seam for the rme of removeverticalseam in processingcpp i suppose it meant imagewidthimg instead of matrixwidthimg thanks in advance
899,ikg5w5f2wzv68v,143,recursion,0,2016-02-10T01:32:37Z,4,1470667029137,i wanted to clarify what we are supposed to submit for the code review am i submitting the code review that i wrote for my friend on his code or am i submitting the code review that my friend wrote for my code
898,ikg4gjjm23f319,195,image,1,2016-02-10T00:52:29Z,6,1470667029407,is the project 3 checkpoint due on wednesday february 17 or on thursday february 18 according to the spec the checkpoint is due on wednesday february 18 thanks in advance for the clarification
897,ikg3qxkp6g623s,119,recursion,0,2016-02-10T00:32:34Z,2,1470667029637,anyone still looking for a code review partner
896,ikg3luzfy1071h,602,image,0,2016-02-10T00:28:38Z,13,1470667029879,refer to this post for faqs related to project 3 youtube link from the spec httpswwwyoutubecomwatchv6ncijxtlugc pin
