n,id,unique_views,tag,good,created,bookmarked,t,content
3319,ihz14btw7pg22x,62,student,0,2015-12-09T16:27:31Z,4,1470673461151,if the denominator is zero what do we do do we assert this and crash the program or do we change the sign of the numerator
3318,ihz0kn2p5a51m1,74,student,0,2015-12-09T16:12:12Z,6,1470673461363,when the input is a negative zero to rational does it automatically change to a zero or do we need to check for the input 0 and change it to a zero
3317,ihz0i91y68j2ho,77,student,0,2015-12-09T16:10:21Z,4,1470673461583,does c store 0 as 0 or are they two distinct values
3315,ihyzmp0lo2s3vr,172,student,2,2015-12-09T15:45:48Z,5,1470673462011,i am trying to figure out how to trigger calc to quit i realize that the q command will do that but from my understanding it should also quit when it gets to the end of a file i thought about using the eof indicator but since we are not technically reading in from a file but rather piping a file to std input i do not think eof would work additonally since the spec says the inputs will be seperated by whitespace and does not say what whitespace i am assuming that any whitespace including one or more blank lines is fair game i am at a lost as to where to go from here if someone could point me in the right direction or could point to an error in my logic that would be appreciated
3314,ihyz49vjcrd3lp,111,student,1,2015-12-09T15:31:29Z,5,1470673462240,can anyone give me a hint on what to do regarding match i know you are supposed to use the countif function but the pred function that uses only takes in one argument and to compare two arguments the top number and other numbers in the stack dont you need to have a function that takes in to arguments
3313,ihyyl9tvh4x3gr,66,student,0,2015-12-09T15:16:42Z,4,1470673462443,all of my listh functions are implemented and im passing all the asserts in the compilecheck and im valgrind clean but im using some cout statements and at the end of listcompilecheckcpp it looks like its calling the destructor multiple times im not getting any errors im just confused why this might be happening is that normal i would have expected only one to run
3312,ihyx0x8uajt279,129,student,1,2015-12-09T14:32:53Z,4,1470673462664,i am getting the error stoi was not declared in this scope when i try to compile in caen does anyone know how i might fix this
3311,ihyrz0xf3kf3v4,114,student,0,2015-12-09T12:11:27Z,5,1470673462896,should we be using template typename t in calccpp for example for defining the functor with a template i know that we are working with rationals so ive been using stackrational rather than stackt
3310,ihym1nnjjk92r8,84,student,0,2015-12-09T09:25:32Z,4,1470673463156,do we need a default constructor and an overloaded constructor with 1 stack parameter for stack in the publictest it seems that a new stack is being created by passing in another stack
3309,ihylh4hg2ew1gb,107,student,0,2015-12-09T09:09:34Z,5,1470673463390,how can i recognize numbers chars symbols from the input also how can i recognize the input is finished
3308,ihykedw6z6p3x9,67,student,0,2015-12-09T08:39:26Z,4,1470673463620,im testing the front and back functions and front seems to be working back is working for every case so far except one where the last function i used on my list was popback i printed what back returned and it was whats supposed to be the 2nd to last element so i assumed that my popback function was for some reason deleting 2 elements but i did other tests for the size of the list after using popback and it was correct i checked the size of the list in my problem test case and it was 2 but the list had 4 elements before i used popback im pretty sure its not a problem with my popback function because it worked fine for other tests i also made sure that i didnt accidentally call popback twice i moved popback to before some pushfront calls and it worked fine i also kept that popback where it was and added another popback with some pushfront calls in between and that worked fine so it seems that i only have this problem when i use popback at the very end either once or multiple consecutive times help
3307,ihyi2lqh37b66d,130,student,0,2015-12-09T07:34:17Z,5,1470673463840,after i use erase with an iterator when i try to cout that iterator again it still couts what it was pointing to originally even though when i print out the list it prints it out with the item erased is this fine i know when we change the list structure it invalidates the iterator i just want to make sure that couting the item it was previously pointing at is a possible case after it has been invalidated also how are we supposed to check that an iterator is a valid iterator for a list when asserting the requires clause for erase and insert because in the case of my problem my iterator is still dereferencable because i can cout it
3306,ihyhdrx7hjn5m4,109,student,0,2015-12-09T07:14:59Z,5,1470673464054,when trying to write countif i am getting an error saying the outofline declaration for countif does not match any function in stackt i am including the stackpredicate before the function name what is the issue
3305,ihydyvo4mtu2ih,52,student,0,2015-12-09T05:39:25Z,3,1470673464243,for some reason my code for finding a common factor is not saving the common factor value i used an if statement nested in a for loop once the loop ends are the values erased even though i use the common factor variable right after the loop
3304,ihyd54jjv6j3qd,57,student,0,2015-12-09T05:16:17Z,4,1470673464462,when an operator is called that is not print or print all etc is the resulting stack outputted to the standard output stream or is the result simply stored on the stack
3303,ihycty708ov5ll,119,student,0,2015-12-09T05:07:36Z,5,1470673464673,for my erase function i pass an iterator lets say i by value in the function i create a temporary node ptr temp that has the same value as the nodeptr for i ive checked through the debugger to verify that all three of of these addresses are the same i the pass by value copy of i and temp at the end of the function i call delete temp temp 0 when i go back to the function that called erase i still has the same nodeptr as before because it was pass by value i explicitly called delete temp when the nodeptr for i and temp both had the same value but when i call i it still points to a valid node and returns the datum value from the node i thought i deleted any idea why this is happening
3301,ihycdutmpgcfj,80,student,0,2015-12-09T04:55:05Z,4,1470673465094,for some reason when i run rationalpublictest the s r lines are totally ignored and there is no output i assumed this meant there was something wrong with my operator overload function in rationalcpp any thoughts thanks
3300,ihyc59qjvkn2rk,137,student,0,2015-12-09T04:48:24Z,4,1470673465291,how do we run calccpp with one of the given input files i thought it was calc calctest00in but it just waits for my input
3299,ihyc2fvfe454dm,99,student,0,2015-12-09T04:46:12Z,4,1470673465505,in the spec for the negate operator it doesnt say anything about requiring the stack having at least one operand so would asserting stacksize 0 be technically wrong or should we assume itd be safe to assert
3298,ihybxifjdxy59v,59,student,0,2015-12-09T04:42:22Z,4,1470673465710,do we have to be able to do this typename listintiterator i some iterator here
3296,ihybozx25imb8,145,student,0,2015-12-09T04:35:45Z,6,1470673466285,i originally had the top of the stack as the end of the list but printing the list is backwards and since im using an iterator i thought it would be easier to change the top of my stack to the front when i change everything so that the top is the first item i now all of a sudden get a segmentation fault and errors of conditional jump or move depends on uninitialised values for the countif function which didnt have any errors when top of the stack was the back of the list i cant find anything im missing in changing over from back to front any ideas what its doing or is there a way to use the iterator to go backwards through the list instead
3295,ihybkuxw2ng4tr,84,student,0,2015-12-09T04:32:32Z,4,1470673466620,in the spec it says 2 infinity is infinity 10 does that mean 2 negative infinity is negative infinity 10 all rules still apply
3294,ihya5u91m5h6wj,51,student,0,2015-12-09T03:52:52Z,4,1470673466908,i know this is supposed to happen at the end of the constructor but can we add a helper function to apply euclids theorem and simplify the rational number
3293,ihy9uucenx178e,109,student,0,2015-12-09T03:44:18Z,5,1470673467249,when i try to do pprev new node it gives me an error saying that both sides of the equal sign have no affect what does that message mean since both sides of the equal sign clearly mean something
3292,ihy9br2859g5d4,117,student,0,2015-12-09T03:29:28Z,5,1470673467597,after deleting an element where does nodeptr point to same question for insert
3285,ihy8iz9kl9ee2,90,student,0,2015-12-09T03:07:05Z,4,1470673469672,why are we submitting many different files to test list would the compiler get mad if we just tried to test different types of lists in the same file ive been wondering this ever since i started
3284,ihy8852pc6p5oo,76,student,0,2015-12-09T02:58:40Z,4,1470673469911,what does this mean and how to i change the rational to a rational for comparison
3283,ihy85tgdxa966z,140,student,0,2015-12-09T02:56:51Z,5,1470673470173,any tips of hints weve been trying for about an hour with no luck
3282,ihy7zs435d24h0,102,student,0,2015-12-09T02:52:10Z,5,1470673470392,ive looked at the spec but it isnt very clear about this and the situation doesnt come up in any of the examples if the following line were to be entered to the rpn calculator would it execute each item in the command before coming to the quit command or immediately detect that there is a quit in the line and exit 1 2 3 a q
3281,ihy7qt2ggf46la,101,student,0,2015-12-09T02:45:11Z,4,1470673470647,hello all i am not sure how to check for a valid iterator for the insert function i understand that a valid iterator has a nodepointer that points to somewhere in the list or one after but how do you check for that or do you not need to and assume that a valid iterator will always be passed in thanks in advance
3279,ihy7i4y498x2ya,86,student,0,2015-12-09T02:38:26Z,5,1470673471102,is insert supposed to be able to put a datum at the end of the list if so what would the pointer be that the iterator would point to 0
3278,ihy7e6d4c8q1q0,48,student,0,2015-12-09T02:35:22Z,5,1470673471317,should cout statements work in our destructors
3277,ihy6ytg2rzz2yj,123,student,0,2015-12-09T02:23:25Z,5,1470673471526,the rem for insert says that you are supposed to insert the datum t before the iterator pointer should we include the case if the iterator 0 this being the end of the list
3276,ihy6g42psww2mt,88,student,0,2015-12-09T02:08:52Z,4,1470673471716,when testing my calculator i noticed that if i enter a very large number such as 9000000000 the stack stores it as a different number in this case 858993460 it works for everything else though i was wondering if this could be due to the maximum size that the int type can hold and if this is true should i assume that our calculators will not be tested on numbers this large
3275,ihy6cjbowi7q6,98,student,7,2015-12-09T02:06:06Z,4,1470673471907,im getting a really confusing error when i run make test i saw a couple of other people had similar errors but i couldnt figure out how to fix it im compiling in caen as well so i dont think thats the error bash42 make test g wall werror pedantic o1 listtestwassupcpp o listtestwassupexe runmytestspy traceback most recent call last file runmytestspy line 19 in module returncode subprocesscall test file usrlib64python27subprocesspy line 524 in call return popenpopenargs kwargswait file usrlib64python27subprocesspy line 711 in init errread errwrite file usrlib64python27subprocesspy line 1308 in executechild raise childexception oserror errno 8 exec format error make listtests error 1 any thoughts would be great thanks
3274,ihy62jbxox3y6,95,student,0,2015-12-09T01:58:19Z,4,1470673472177,in calccpp were reading in the user input to a string but we dont know how to check if this string represents an int value does anyone have any suggestions on how to do this
3273,ihy5heyxxn13ou,56,student,0,2015-12-09T01:41:54Z,5,1470673472412,do classes have a default assignment operator i imagine it would work something like this the lhs is now the rhs more specifically i want to set an existing object to a fresh instance of the same class how should i do that
3272,ihy54t75d506ae,55,student,0,2015-12-09T01:32:05Z,4,1470673472626,is the listcompilecheck given to us the same one that autograder uses i know we also have to submit test files and such just wondering thanks
3271,ihy4nva5n7c2hm,60,student,0,2015-12-09T01:18:55Z,4,1470673472847,i know how to use valgrind from lab11 but im not sure how to run valgrind with the makefile command make listtests specifically with leakcheckyes and such can someone help me with some terminal syntax please
3270,ihy4g0xor337jy,125,student,0,2015-12-09T01:12:49Z,6,1470673473097,hi in calccpp im really confused as to how to use string stream as user input and how to convert that into an array of characters since the specs say we cant use cstring library
3268,ihy3vfd73sw25b,48,student,0,2015-12-09T00:56:48Z,4,1470673473535,i am a bit confused in one instance i am getting a compiler error for trying this rhs but when i do this rhs it works can someone explain to me why
3267,ihy3amhsb8k95,57,student,0,2015-12-09T00:40:37Z,5,1470673473722,im confused as to what were supposed return for one past the end is it a pointer with the address of a node one past the last node in the list
3265,ihy1kz7xsrx2zr,52,student,0,2015-12-08T23:52:41Z,5,1470673474153,what is happening i think my command is probably wrong what should it be
3264,ihy0ezvi1l34u0,95,student,0,2015-12-08T23:20:03Z,4,1470673474369,im getting this error when i try to write the code for countif any suggestions on how to fix this
3263,ihy0c96798u7m4,59,student,0,2015-12-08T23:17:55Z,5,1470673474581,when i declare rational r am i able to do r another rational number for instance rational r rational q200 r q gives me an error
3262,ihy04s7tufb2v4,64,student,0,2015-12-08T23:12:06Z,4,1470673474803,should dereferencing a iterator return a pointer to a node or the datum of the node in it
3261,ihxzh6p8q2d7kb,99,student,0,2015-12-08T22:53:45Z,5,1470673475021,i cant figure out what valgrind is trying to tell me or what kind of error im making for instance why are there two heap summaries one which says there arent any problems and one that says there are 12613 memcheck a memory error detector 12613 copyright c 20022013 and gnu gpld by julian seward et al 12613 using valgrind3100 and libvex rerun with h for copyright info 12613 command listtest1exe 12613 listtest1exe listtest1cpp38 void testempty assertion lempty failed 12613 12613 heap summary 12613 in use at exit 24 bytes in 1 blocks 12613 total heap usage 4 allocs 3 frees 235 bytes allocated 12613 12613 24 bytes in 1 blocks are definitely lost in loss record 1 of 1 12613 at 0x4c2a105 operator newunsigned long in usrlib64valgrindvgpreloadmemcheckamd64linuxso 12613 by 0x400813 testempty in homeeecs280p5listtest1exe 12613 by 0x400873 main in homeeecs280p5listtest1exe 12613 12613 leak summary 12613 definitely lost 24 bytes in 1 blocks 12613 indirectly lost 0 bytes in 0 blocks 12613 possibly lost 0 bytes in 0 blocks 12613 still reachable 0 bytes in 0 blocks 12613 suppressed 0 bytes in 0 blocks 12613 12613 for counts of detected and suppressed errors rerun with v 12613 error summary 1 errors from 1 contexts suppressed 2 from 2 valgrind error in test listtest1exe 12615 memcheck a memory error detector 12615 copyright c 20022013 and gnu gpld by julian seward et al 12615 using valgrind3100 and libvex rerun with h for copyright info 12615 command listteststarterexe 12615 12615 12615 heap summary 12615 in use at exit 0 bytes in 0 blocks 12615 total heap usage 0 allocs 0 frees 0 bytes allocated 12615 12615 all heap blocks were freed no leaks are possible 12615 12615 for counts of detected and suppressed errors rerun with v 12615 error summary 0 errors from 0 contexts suppressed 2 from 2 out of 2 tests run 1 tests passed 1 tests failed 1 valgrind errors
3260,ihxzbqgqgnl1uv,84,student,0,2015-12-08T22:49:31Z,5,1470673475232,when i try to run make listtests i get this error the list compile test worked fine i also checked to see if i could just simply compile and it worked fine i also looked at 2942 already and it didnt help probably because it isnt a permission error any help would be appreciated nickubuntudesktopproject5 make listtests g wall werror pedantic o1 listtestbasiccpp o listtestbasicexe runmytestspy traceback most recent call last file runmytestspy line 19 in module returncode subprocesscall test file usrlibpython27subprocesspy line 522 in call return popenpopenargs kwargswait file usrlibpython27subprocesspy line 710 in init errread errwrite file usrlibpython27subprocesspy line 1335 in executechild raise childexception oserror errno 8 exec format error makefile23 recipe for target listtests failed make listtests error 1
3259,ihxyybxfrct2fi,66,student,0,2015-12-08T22:39:05Z,6,1470673475427,will you guys post more practice problems before the exam right now there are only problems for lectures 1116 they were really helpful
3257,ihxxl93c6klxr,102,student,0,2015-12-08T22:00:56Z,5,1470673475910,do we need to use trycatch blocks in calccpp for reading in text for the calculator basically are we required to do any errorchecking for human input
3256,ihxxecn3e7j3d3,77,student,0,2015-12-08T21:55:34Z,5,1470673476127,will we be graded on style for our listtest files
3255,ihxxb1dygqs1jj,149,student,1,2015-12-08T21:52:59Z,5,1470673476342,to use predicate pred in countif do we need to create another class to check if an element exists and define the function operator to return a bool value
3254,ihxx88l7bwr49u,51,student,0,2015-12-08T21:50:48Z,4,1470673476565,hey guys lets say we have 05 or any number of numerator0 and denominator0 should this be saved internally as 05 or 01 and would it be printed as just 0
3253,ihxwmivi3993c4,48,student,0,2015-12-08T21:33:55Z,4,1470673476773,
3252,ihxwkje0be17ab,65,student,1,2015-12-08T21:32:23Z,5,1470673476990,from the course notes when and why would you use the second method whenever you make a list you make nodes on the heap so what is the difference when you make the list itself on the stack vs the heap
3250,ihxvc6wnkif23x,50,student,0,2015-12-08T20:57:54Z,4,1470673477433,so in professor deorios lecture 10 slides on slide 27 it says pitfall the order in which elements are initialized is the order they appear in the object not the order in the initialization list what does this mean can someone give me an example thanks so much
3249,ihxv7l64y442ep,44,student,0,2015-12-08T20:54:19Z,5,1470673477667,my caen linux account has always been buggy but now its gotten so it prevents me from being able to get work done when i delete text the text i deleted will often flash back onto the screen for several minutes making it impossible to keep typing until it stops this happens in gedit in the terminal and on web pages i thought it was an issue with the computer i was using but the weirdness follows me across multiple computers last year i had similar issues in engin 101 heres a video of the behaviour that i put on youtube because i couldnt get it to play otherwise i wasnt typing or using the mouse while i filmed the video
3248,ihxv7en5k651xp,50,student,0,2015-12-08T20:54:10Z,5,1470673477883,i wrote my destructor function but it doesnt want to work for any input t value it spits out the following error listtestdestructorcpp332 error cannot delete expression of type listint delete intlist im confused as to why my list destructor isnt working and why this is related to the type of the list i believe it must have something to do with the templating but im not sure
3247,ihxup0a9jfa6bb,82,student,0,2015-12-08T20:39:52Z,4,1470673478144,i am trying to use my popfront function from listh in stackh but i keep getting an error when trying to compile the stack public test that says error no matching function call to listintpopfront const as far as i can tell i am calling popfront correctly where am i going wrong thanks
3246,ihxsj8fo9i13jw,90,student,0,2015-12-08T19:39:23Z,4,1470673478356,in our calccpp file should we check for invalid input
3245,ihxrw1xfkf5td,169,student,0,2015-12-08T19:21:22Z,6,1470673478583,so i have read through the spec and piazza and understand what the q command is supposed to do and when i have it implemented and type it into std input it is not causing the program to stop running is there more that needs to be done other than simply returning 0
3244,ihxrvdi1lee3gk,94,student,1,2015-12-08T19:20:50Z,5,1470673478790,when i submit my files it gives me full points for the submission however it says return code incorrect so it gives me the points for a correct submission but says incorrect should i worry about this
3243,ihxrcibxnsrz2,78,student,0,2015-12-08T19:06:10Z,5,1470673479002,in listterase should we increment the iterator i after erasing the node at that position or should we assume whatever is calling erase will be incrementing the iterator
3242,ihxpmtchmpj1zs,70,student,0,2015-12-08T18:18:12Z,3,1470673479245,i saw this in the lecture slides why would you be able to do iterator i listbegin for example struct integer int number int main integer i3 or integer inumber 3 wouldnt that be the correct syntax why are you able to assign an iterator to one of its members
3241,ihxoxgxldhg199,53,student,0,2015-12-08T17:58:29Z,4,1470673479469,should a list be able to hold other lists or just ints double char etc
3240,ihxnqc08h8m44f,135,student,0,2015-12-08T17:24:57Z,6,1470673479689,i know the specs say we are supposed to use user input but does that input have to be done from the terminal using argc and argv or in the form of cin during runtime
3239,ihxno8n23493qq,110,student,1,2015-12-08T17:23:19Z,6,1470673479913,im trying to use an iterator in my countif function but wherever i place the template typename t declaration for using listtiterator it says that it isnt detecting it or i get a long error message am i using iterators wrong or am i not supposed to define the template as t
3238,ihxmm0mwsp775c,46,student,0,2015-12-08T16:53:36Z,5,1470673480134,im still confused on the difference between data and procedural abstraction if someone could give me a brief explanation and a difference between them that would be awesome thanks
3237,ihxkctvdme14gd,75,student,0,2015-12-08T15:50:28Z,5,1470673480390,return the address of the data in the pointedto node the compiler then reapplies the operator with the returned pointer t operator const assertnodeptr return nodeptrdatum why does the compiler do this
3236,ihxk21jcaws7k4,129,student,0,2015-12-08T15:42:04Z,5,1470673480602,im confused why we need to write a destructor for iterator since it doesnt manage dynamic memory it just accesses it
3235,ihxj5a6hsl13e8,85,student,0,2015-12-08T15:16:36Z,5,1470673480797,i am getting this error when i try to make a rational variable in calccpp does anyone know how to fix this error thanks
3234,ihxg99eo6t543u,125,student,0,2015-12-08T13:55:43Z,4,1470673481014,will there be a vidal review session for the final exam and if so when
3233,ihwz6o9jl4k47m,183,student,0,2015-12-08T05:57:49Z,5,1470673481219,when i submit my files to the autograder the autograder is terminating because my program is exceeding the time limit i obviously have an infinite loop in calccpp i am wondering how to avoid an infinite loop since i am reading in calctest 00 or calctes t01 in main until i read in q so my while statement is whilecommand q take in arguments and apply them to stack obviously q is not ever going to be read in because it isnt on the calctest 00 or calctest01 i dont understand what else could go into the while loop because the idea is to stop running the program once someone quits the calculator right
3232,ihwyzahtzuv5pt,109,student,0,2015-12-08T05:52:04Z,6,1470673481414,why dont the provided input files eg calctest00in end with a q command how will our programs determine if we have reached the end of the user input if theres no q command
3231,ihwysakpsyk1s6,67,student,0,2015-12-08T05:46:38Z,4,1470673481606,can we incorporate other libraries in our listtests one of my tests uses char so id like to use cstring it gets boring just testing with ints or doubles
3230,ihwx7gybgf45bd,92,student,0,2015-12-08T05:02:26Z,5,1470673481793,in iterator insert function i am calling new node because we are creating a new node that we want to insert when i step into the function a new node p already has a datum value inside it i think since it is a new node it should not have any value in it but i dont know what is happening here can anyone help me with this thanks
3229,ihwwpnzt19c3cx,79,student,0,2015-12-08T04:48:36Z,4,1470673482061,for the overloaded assignment operator are we creating 3 new nodes in order to do a deep copy of the nodes pointed to by first last and the current node
3228,ihwwkhamnnz18t,94,student,0,2015-12-08T04:44:34Z,4,1470673482313,hello in order to check my argvs i would need to use the strcmp function in the cstring library however the cstring library is not one of the allowed libraries for this project in this case should i make my own cstring comparison helper function or allow the cstring library for this one specific function it does say in the dos and do nots to use cstrings to check argv
3226,ihwvszifjbt55w,85,student,0,2015-12-08T04:23:11Z,6,1470673483079,if the number inputed is 100000 for example is there a way for atoi to convert this to an int or is there another method you have to use
3223,ihwusqakpai5ae,101,student,0,2015-12-08T03:54:59Z,5,1470673483408,the spec says to run the calc program interactively use calc however when i do this it says no such job but it does run when i execute calc what does mean in this context and is it a problem that my program doesnt execute with this command
3222,ihwuqqfjlhv2c1,37,student,0,2015-12-08T03:53:26Z,3,1470673483638,do these do the same thing int p new int p 5 and p new int10 thanks
3221,ihwtxp1nrum7cz,78,student,0,2015-12-08T03:30:52Z,4,1470673483905,i am getting the error from the auto grader saying your program exceeded the time limit and was terminated under calctest 00 and calctest 01 what am i doing wrong my calculator works perfectly in xcode thanks
3220,ihwtwgkpl735mu,58,student,0,2015-12-08T03:29:54Z,4,1470673484311,so i passed the the autograder for the files given but i would like to test using some of my own values i am a bit confused on how to do this without creating a text file of a bunch of values and operators any help is much appreciated
3219,ihwtiq1poal5sy,118,student,0,2015-12-08T03:19:13Z,4,1470673484637,is there a systematic way to figure out if we need a shallow copy or a deep copy im confused as to whether or not stack needs a copy constructorassignment operator overload if we do a shallow copy of stack will it do a shallow copy of list or will it recognize that list has a copy constructorassignment op overload and use the deep version thanks
3218,ihwte3kvoyt7b8,119,student,0,2015-12-08T03:15:37Z,4,1470673485059,stack has a listt list variable in its private section because it is written like that is it already initialized without writing any extra code what i mean is with this stack will the list variable automatically be initialized or do we need to say something like this stack list list furthermore for the destructor when stack goes out of scope it will be destroyed as normal or if we type delete when an instance of stack is destroyed will lists destructor automatically be called since a list must also be automatically destroyed when a stack is destroyed
3216,ihws9ic8x162da,79,student,0,2015-12-08T02:44:03Z,5,1470673485885,my listh passes the compile check and when i only popback once it passes some simple test cases but when i call popback more than once it seg faults gbb says my error is in my prefix increment operator but i dont know how this is possible if it works once shouldnt it work again im calling it on a list of 5 objects so the error isnt when i reach the end only when i call it more than once
3215,ihwrsxybpsk5dy,103,student,0,2015-12-08T02:31:11Z,5,1470673486215,i am trying to write popfront currently after writing out everything in the code i thought should work and repeatedly getting segmentation fault i tried to just create node p give it the datum and then do first p and when i compile it with an empty list it still gives me a segmentation fault any advice
3213,ihwrenx89si3ok,146,student,0,2015-12-08T02:20:04Z,7,1470673487129,im confused about how to implement stack do i just treat it as another list and use the iterator class nodeptr etc and use list functions inside the stack functions
3212,ihwqtp7eonn3g6,71,student,0,2015-12-08T02:03:46Z,5,1470673487454,are we allowed to add public get functions to listh for testing practices
3211,ihwqjbk2sbc4a7,68,student,0,2015-12-08T01:55:42Z,4,1470673487660,are we supposed to use functors on project 5 the spec leads me to believe so but we havent had a lab on them yet so im not sure
3210,ihwqhbb1has3cm,96,student,0,2015-12-08T01:54:08Z,3,1470673487875,for certain tests im going to want to iterate through each node of a list but theres no way for me to access the first or last pointers and hence their next or prev pointers im assuming we have to somehow use iterators to do this but im unsure as to how can someone help explain this to me
3209,ihwppqh31bl4zo,58,student,0,2015-12-08T01:32:42Z,4,1470673488227,so first let me say that yes i searched on piazza and yes i found a post relating to this exact thing i am still unsure as to how this works and want to make sure that i am doing this right before i break something the post i saw was 2942 i just want to double check that running this command chmod x runmytestsp will not break anything
3207,ihwnz5bh59e3l,73,student,0,2015-12-08T00:44:02Z,5,1470673488660,are we allow to create a helper function within iterator class to help retrieve the nodeptr
3206,ihwn14c93ve2c2,109,student,0,2015-12-08T00:17:34Z,5,1470673488864,in the spec it says n negate negate the top item on the stack however it doesnt specify if it requires a stack of at least one operand like other operations described in the section it makes sense that there should be at least one operand but it doesnt specify should we assume this or should we just make calc do nothing when the stack is empty and n is an input
3205,ihwlncnaeuh30d,102,student,0,2015-12-07T23:38:52Z,5,1470673489069,hello where should nodeptr point after the erase deletes the current node the one before after or does it not matter thanks in advance
3204,ihwkuuge8jv6af,46,student,0,2015-12-07T23:16:42Z,4,1470673489279,to clarify when there is 1 node in the list first points to the node and last points to 0 correct
3203,ihwj9ucztkm2nf,69,student,0,2015-12-07T22:32:23Z,4,1470673489484,in our list assignment operator should we be calling copyall before we assign the first and last pointers do we even need to call copyall
3201,ihwi7r6b7856up,75,student,0,2015-12-07T22:02:45Z,5,1470673489882,can someone explain why this error occurs template typename u is included in my code right before the function
3200,ihwhvpwx8oz51w,100,student,0,2015-12-07T21:53:24Z,3,1470673490158,when i am trying to print a stack i use an iterator to go through the list within the stack and i am failing the assert of a null pointer i used gdb and when i get to the dereference operator for iterator it says this synthetic pointer what does this mean
3199,ihwh0vb6v844gq,130,student,2,2015-12-07T21:29:25Z,4,1470673490371,i read the spec but am confused about what exactly the q quit command does what does it mean by exit calculator with a 0 exit value and how would we account for the typing controld must also cause the calculator to exit with status 0 i wouldve thought just exit0 but it says not to because of memory leaks thanks
3198,ihwg8elmf4d56s,143,student,4,2015-12-07T21:07:17Z,4,1470673490575,how do we know when to start stop reading user input we dont give a prompt to start so do we just sit at cin until the user realizes to enter something and if thats the case im still unsure of when to stop thanks
3196,ihwelj1i7sl2mv,120,student,1,2015-12-07T20:21:30Z,6,1470673490998,i know that calling exit0 causes memory leaks because the destructor never runs and nodes are left uncleaned up but why does that is that a problem since the program just ended all its memory gets freed up anyway right
3195,ihweh9cxtbs484,135,student,0,2015-12-07T20:18:10Z,6,1470673491215,if an iterator points to a null is it deferenceable
3194,ihwe3zmpjko3w9,183,student,0,2015-12-07T20:07:51Z,7,1470673492393,so ive tried searching on piazza for some insight but im still pretty confused as to how were supposed to implement calccpp from the spec i can see that we should write different helper functions based on which command is inputted however i dont understand how the input works from the spec i see that it will be well formatted with a space after each operation but that leaves me with the following questions 1 are the commands being read in from a file or from some form of user input 2 if user input are we supposed to read in an entire string of commands and dissect it for what were supposed to do 3 after we perform each line of operations do we scrap the stack and start with a new one or are we supposed to build off of the previous one i know we can have lines with multiple operations like 4 5 2 but i mean different lines of operation like 4 5 2 and 6 7 2 thanks
3192,ihwdtc10r592xa,79,student,0,2015-12-07T19:59:34Z,5,1470673492897,in lab 11 i wrote animal a i then used the pointer a to use variables like getname looking back over this it doesnt make sense to me in listh the operator overload function returns a reference to t but a is a pointer so these types dont match up how did this work
3191,ihwdh1s6d534dt,99,student,0,2015-12-07T19:50:01Z,4,1470673493123,the project spec tells us to be very specific in each of our cpp files does this mean that each file should only contain one test of a function for example would it be alright to test pushfront and pushback on an empty list within the same cpp file or would i need to create a new cpp file for each individual test thanks
3190,ihwddpcy91h7dj,127,student,0,2015-12-07T19:47:25Z,4,1470673493363,we are testing list constructors copy and assignment and when we run the valgrind test it says 17967 memcheck a memory error detector 17967 copyright c 20022013 and gnu gpld by julian seward et al 17967 using valgrind3100 and libvex rerun with h for copyright info 17967 command listtestconstructorexe 17967 17967 conditional jump or move depends on uninitialised values 17967 at 0x400dec listintlistlistint const in homejunhouseeecs280proj5listtestconstructorexe 17967 by 0x400be8 testconstructor in homejunhouseeecs280proj5listtestconstructorexe 17967 by 0x400c94 main in homejunhouseeecs280proj5listtestconstructorexe 17967 17967 heap summary 17967 in use at exit 0 bytes in 0 blocks 17967 total heap usage 10 allocs 10 frees 240 bytes allocated 17967 17967 all heap blocks were freed no leaks are possible 17967 17967 for counts of detected and suppressed errors rerun with v 17967 use trackoriginsyes to see where uninitialised values come from 17967 error summary 1 errors from 1 contexts suppressed 2 from 2 it says no leaks are possible but it is giving me this error what could be the possible cause of this thanks
3189,ihwcv731ark4gr,160,student,0,2015-12-07T19:33:01Z,4,1470673493596,despite declaring list as a friend class in stack it returns an error that says list is private i assumed by the hint that the friend declaration would stop this
3187,ihwa2qsv95c4b0,63,student,1,2015-12-07T18:14:55Z,5,1470673493994,i was wondering if after this semester i would access to our own code on the autograder so i dont have to save it on my computer separately also will the lectures on the google drive be available to us after this semester thanks
3186,ihw9wyrl4hraz,41,student,0,2015-12-07T18:10:25Z,4,1470673494214,for practice problem number 3 for lectures 1114 the 7th line of output is supposed to be my name is bob is this because speak is not virtual therefore the speak from person class is used also if it was virtual would the speak from the builder class be used
3185,ihw8ngik6i82r4,104,student,0,2015-12-07T17:35:02Z,4,1470673494408,are we allowed to use the fstream library in calccpp
3183,ihw7d8nzos6329,84,student,1,2015-12-07T16:59:06Z,6,1470673494822,in all the lecture example h files and in lab 11 the operator is defined for iterator however for project 5 both the header file and the project specs dont specify that we need to implement this operator is there a reason for this or is it implemented somewhere else
3182,ihw710w639n4t6,91,student,0,2015-12-07T16:49:36Z,5,1470673495041,im sorry if this is a dumb question but can we use iterators in the implementation of the size function for a list the reason im asking is that the size member is defined before the iterator class
